n_ws^third_composition_average,GSenergy_pa_composition_average,ICSDVolume_composition_average,GSenergy_pa_arithmetic_average,ThermalExpansionCoefficient_difference,IsSimpleCubic_composition_average,HeatVaporization_composition_average,GSvolume_pa_composition_average,ElasticModulus_min_value,ThermalExpansionCoefficient_composition_average,HeatVaporization_max_value,BoilingT_composition_average,Electronegativity_composition_average,HeatFusion_composition_average,AtomicVolume_difference,BCCenergy_pa_composition_average,MeltingT_max_value,MiracleRadius_min_value,BCCvolume_pa_composition_average,SecondIonizationEnergy_min_value
1.656,-5.992408931,15.4,-5.968341765,31.1,0.0,494.537,14.992,7.0,11.9,715.0,3787.8,2.234,37.4432,17.25756844509698,-5.060216236,3823.0,77.0,15.248,18.563
1.4466666666666668,-5.432661047776667,21.633333333333333,-5.432661047776667,7.3,0.0,312.53333333333336,21.496666666666663,63.0,9.433333333333334,373.3,3044.333333333333,1.7033333333333331,21.496666666666663,20.5611391624226,-5.237944066666667,1768.0,114.0,20.156666666666663,11.67
1.5659999999999998,-5.957241921668,20.24,-5.28495531139,15.900000000000002,0.0,429.316,21.043,13.0,9.28,507.8,3725.0,1.906,32.14,57.671514409410456,-5.135270520000001,2348.0,88.0,20.738,10.004
1.31,-4.073039595556667,23.3,-4.073039595556667,12.2,0.0,280.63666666666666,25.02944444443333,50.0,16.1,300.5,3016.0000000000005,1.6966666666666663,10.836666666666666,19.310437978865,-3.99084564,1747.0,126.0,22.543333333333333,11.805
1.6,-7.601366586666668,15.566666666666668,-7.51443632,0.4000000000000003,0.0,448.5966666666666,15.673333333333334,110.0,8.466666666666667,495.39,3696.0,1.7866666666666666,18.296666666666667,3.9108073480586008,-7.410840043333334,2237.0,132.0,15.873333333333331,13.58
0.5563636363636364,-5.528552542272728,19.11818181818182,-6.171686406666668,773.6,0.6363636363636364,158.6523909090909,13.811363636363636,73.0,499.2363636363637,567.77,1432.6090909090908,2.8145454545454545,10.774545454545454,18578.629292080102,-3.9276256081818177,2607.0,64.0,12.771818181818182,11.929
1.24,-3.418355398333333,32.03333333333333,-3.418355398333333,5.200000000000001,0.0,157.7,32.278333333333336,13.0,17.5,300.5,2076.666666666667,1.6566666666666667,15.053333333333333,53.1393397427953,-3.260457843333333,1357.77,115.0,31.226666666666667,10.004
0.734,-2.897681155,46.53999999999999,-3.5471204183333334,759.4,0.2,142.87617999999998,46.632,13.0,172.76000000000002,290.37,1878.82,1.614,5.746,18565.23038122733,-2.425048766,1000.0,64.0,44.666,10.004
0.3022222222222222,-2.2676110777777776,41.95555555555556,-3.5076653,82.4,0.0,69.42222222222222,38.34666666666666,2.0,21.177777777777777,425.2,768.4177777777777,2.4600000000000004,4.192222222222223,18299.870720405397,-1.7013796055555557,1941.0,142.0,35.26222222222222,13.58
0.5725,-3.2691439125,23.15,-2.99311964375,50.3,0.0,105.79,21.756145833325,10.0,51.425,256.06,1381.86,1.9875,3.0067500000000003,7.556032311588801,-2.71237596,453.69,103.0,16.4225,20.51
1.36,-4.263955339443333,22.866666666666667,-4.263955339443333,16.299999999999997,0.0,279.87666666666667,22.67,63.0,10.366666666666667,359.0,2816.0,1.6833333333333331,24.28666666666667,14.481351895644998,-4.0257901,1687.0,110.0,20.673333333333336,11.67
0.734,-2.686852463,43.120000000000005,-3.356211705,757.5,0.2,118.40218000000002,39.981,15.0,175.26,177.9,1415.42,1.7239999999999998,5.4568,18561.855743476663,-2.215269182,1050.0,64.0,38.796,11.03
0.61,-3.871428480000001,32.75,-3.871428480000001,9.2,0.0,140.315,33.00166666665,40.0,14.2,230.0,2050.5,1.66,14.364999999999998,2.3996888770114,-3.64474958,1685.0,140.0,29.755000000000003,11.67
1.6125,-6.049556493125,14.825,-6.2173004675,12.4,0.0,425.29,14.419375,11.0,13.45,690.1,3466.5,1.8075,17.63625,8.6692290413773,-5.9874975925000005,2750.0,126.0,14.195,14.32
1.63,-7.4394002375,14.1,-7.559070601666667,16.8,0.0,443.6,13.7725,70.5,13.85,737.0,3730.75,1.7175,19.92,7.050868876070698,-7.3654399525,3290.0,125.0,13.98,17.06
1.255,-3.2678093262070003,24.35,-3.2678093262070003,39.0,0.0,182.05,23.73629310345,22.0,29.5,304.8,1866.365,1.6800000000000002,8.1975,0.3975688489613986,-3.16596106,1814.0,152.0,22.265,12.8
1.62,-8.8702960625,18.6,-8.8702960625,0.7000000000000002,0.0,579.135,18.3525,94.0,6.050000000000001,590.5,4552.5,1.765,29.795,9.6980688598914,-8.519103625,2607.0,134.0,18.33,13.13
1.79,-10.939756825,15.075,-11.03340588,0.2999999999999998,0.0,599.6999999999999,15.29,322.0,4.875,627.6,5005.25,2.17,42.5725,1.5171830197123004,-10.7176722425,3306.0,135.0,15.4125,16.461
0.96,-2.5792542000000003,50.03333333333333,-3.44156807,91.2,0.0,215.31,82.18333333333332,1.8,69.60000000000001,510.45,1995.3333333333333,1.2866666666666666,8.785,102.0955523011898,-2.543447083333333,2041.4,139.0,83.71000000000001,18.563
1.13,-1.1908926716666666,29.03333333333333,-1.380251895,8.5,0.0,118.13666666666666,25.58666666666667,21.0,27.96666666666667,154.67,1279.0,1.46,6.986666666666666,21.3571618466766,-1.1359790966666663,1115.0,157.0,25.37333333333333,11.871
1.56,-4.122799512,17.04,-5.492459865,5.6,0.0,344.58399999999995,16.698,78.3,13.08,425.2,3215.2,2.34,12.87,0.6892535423256021,-4.079815878,1941.0,142.0,16.752,13.58
1.6733333333333331,-7.224906604280001,14.2,-7.224906604280001,118.8,0.0,242.51,15.565941434033334,5.0,52.3,495.39,2285.166666666667,2.0066666666666664,19.346666666666668,16.001417351042697,-6.821143623333333,2237.0,102.0,12.87,15.64
0.59,-6.786563859999999,16.7,-7.8014498375,775.2,0.6666666666666666,199.0739333333333,11.3,322.0,521.6,590.4,1697.4,3.0133333333333336,12.64,18576.6962858016,-5.255203663333333,2896.0,64.0,10.116666666666667,16.461
1.5075,-2.71726943625,16.45,-2.2248462625,16.0,0.0,272.1475,16.015,78.3,18.2,324.43,2641.75,2.3175,11.1795,1.7413798816779984,-2.67761249,1337.33,140.0,16.0875,17.964
1.19,-4.301456048335,33.599999999999994,-4.301456048335,4.0,0.0,89.5,32.34333333335,34.0,11.4,179.0,2670.0,1.615,10.628,3.3739663268234,-4.19009531,1629.0,162.0,31.015,11.525
1.595,-5.664293634585,14.6,-5.664293634585,10.7,0.0,270.1,14.67375,39.0,10.05,507.8,2580.0,2.1100000000000003,37.32,14.426198471893258,-4.590697625000001,2348.0,88.0,12.56,18.633
0.6619999999999999,-2.919968231332,30.74,-3.28960262111,59.2,0.0,128.392,24.94733333332,5.0,48.76,393.3,1492.8,1.832,7.064,24.739942613689,-2.680292904,1828.05,118.0,22.646,19.63
0.416,-3.929595887666,24.36,-3.37813187611,769.0,0.6,35.24254,17.62366666666,5.0,484.4,98.01,657.26,2.66,4.609999999999999,18562.00574304561,-2.504730932,903.78,64.0,15.658,16.53
1.4259999999999995,-7.470748849,20.08,-6.8498612275,17.200000000000003,0.0,512.962,19.912,70.5,12.78,661.07,4042.4,1.424,20.604,5.674286676930901,-7.324864468,2506.0,141.0,19.89,14.925
1.5525,-4.6835877625,15.1,-4.396008826666667,8.6,0.0,336.4675,16.24875,50.0,16.325,377.5,3111.75,1.92,13.9275,16.0255008203595,-4.6040227,1728.0,126.0,14.2425,14.632
1.6725,-8.057002947500001,15.675,-7.677792740000001,16.700000000000003,0.0,529.11,15.419999999999998,70.5,10.8,690.1,4163.75,1.9025,29.472500000000004,4.434258571016702,-7.721343355,2750.0,134.0,15.73,14.32
0.3016666666666666,-1.977246323888333,29.416666666666664,-2.2564316902766666,1786.6,0.6666666666666666,44.82986666666667,24.14777777778333,2.4,1215.9,179.0,534.7533333333333,3.126666666666667,2.4101666666666666,18566.125108246397,-1.383948043333333,544.4,162.0,22.621666666666663,16.687
0.5114285714285713,-3.2192350028571437,25.214285714285715,-2.5253976345833333,39.2,0.0,84.64857142857143,24.451785714285712,14.0,53.57142857142857,226.335,1228.6971428571428,2.224285714285714,2.810857142857143,5.586520338876202,-2.57990084,594.22,103.0,18.712857142857143,16.908
1.4675,-5.24830437375,16.7,-4.579857325000001,40.3,0.0,368.045,16.719583333324998,10.0,17.025,495.39,3161.0,1.8875,23.28,8.935466571611101,-4.9909668725,2237.0,114.0,15.802499999999998,15.934
1.5666666666666669,-6.975180636666667,17.733333333333334,-6.975180636666667,10.8,0.0,465.8566666666667,17.653333333333332,139.0,7.300000000000001,661.07,3745.0,1.7033333333333331,31.630000000000003,11.3274267527357,-6.705266263333333,2506.0,110.0,15.603333333333335,14.925
1.6414285714285717,-3.9357868660714286,9.3,-5.0202758925,1.3000000000000007,0.0,297.5571428571428,8.914642857142857,80.0,11.207142857142856,304.8,2768.714285714286,1.5550000000000002,8.338214285714285,16.911134463141806,-3.835044713571429,1814.0,112.0,8.828571428571427,12.8
0.7787499999999999,-4.547450932708751,22.25,-4.604136055140001,60.2,0.0,183.8675,22.138854166662497,19.0,40.65,393.3,1943.985,2.26875,8.608,16.441993642201197,-3.9648649375,1828.05,103.0,17.15125,11.805
1.55,-9.1494074,17.26666666666667,-7.798411329999999,16.8,0.0,588.2666666666667,17.573333333333334,70.5,11.9,737.0,4751.333333333333,1.5366666666666666,27.95,1.4523050416739984,-9.11766207,3290.0,141.0,17.72,18.828
0.776,-2.8461620420000004,35.980000000000004,-3.444717026666667,757.7,0.2,129.06418,30.105,20.0,175.14,177.9,1476.62,1.7539999999999998,6.122799999999999,18561.855743476663,-2.364860762,1115.0,64.0,29.142000000000003,11.871
1.59,-6.173873045000001,21.03333333333333,-6.2465547275,2.5,0.0,471.4,20.80166666666667,64.4,9.633333333333336,510.45,3938.0,1.9266666666666663,18.58,17.652749375785405,-6.0635245,2041.4,139.0,20.89,12.24
1.735,-9.38455001125,16.1,-9.5744664525,0.5,0.0,591.095,15.6825,139.0,6.275,661.07,4536.25,1.975,35.7425,8.700836785140702,-8.871861625,2607.0,134.0,15.900000000000002,14.925
0.6166666666666667,-5.834436334446667,27.2,-7.181003248335,13.7,0.0,242.95333333333332,27.8722222222,40.0,14.233333333333333,627.6,2602.333333333333,2.1333333333333337,30.87,19.9729910544572,-5.3335341666666665,3306.0,135.0,23.726666666666667,18.6
1.57,-6.10344443625,16.8,-6.10344443625,13.3,0.0,411.915,16.18375,11.0,13.05,567.77,3450.0,2.005,22.0875,6.042639073782301,-5.77466157,2607.0,134.0,15.925,16.76
0.4909090909090909,-5.336644540454546,21.009090909090908,-5.819855070000001,774.8,0.6363636363636364,152.12875454545454,15.537272727272727,50.0,498.8727272727273,425.2,1384.0636363636363,2.669090909090909,3.84,18574.560849330595,-3.830229684545454,1941.0,64.0,14.539090909090907,11.059
1.3166666666666669,-4.113698115,25.3,-4.113698115,20.8,0.0,314.68833333333333,24.44166666666667,14.0,19.2,393.3,3030.6666666666665,1.846666666666667,9.077,16.066149266039105,-4.05955182,1799.0,143.0,24.563333333333333,12.24
1.2374999999999998,-1.3284876080605,25.5,-2.406869653707,39.6,0.0,117.695,26.574439655175,22.0,39.1,292.88,1257.5475,1.81,6.696249999999999,6.024326297383201,-1.2253426775,1770.0,152.0,24.4175,11.929
0.59,-3.21647430125,39.95,-3.21647430125,81.8,0.0,210.235,39.95625,50.0,46.1,399.57,2097.15,1.88,6.98,5.128211349830799,-2.924684085,1193.0,187.0,36.415,11.059
1.5833333333333337,-7.849276076666666,16.96666666666667,-7.849276076666666,7.3,0.0,481.5333333333333,17.12333333333333,115.0,8.333333333333334,737.0,4008.0,1.7966666666666664,29.90333333333333,11.6651156992454,-7.703283666666667,3290.0,114.0,15.793333333333331,15.934
1.585,-8.981192009375,15.1,-8.024456165833334,18.7,0.0,611.265,15.184375,7.0,8.325,737.0,4559.75,1.84,49.03125,10.78542376779068,-7.8882379825,3823.0,77.0,15.195,20.51
1.66,-6.789623556666667,15.833333333333332,-7.615548050000001,4.500000000000001,0.0,492.23333333333335,15.666666666666668,104.0,10.3,690.1,3829.666666666667,2.0,21.16,3.303746711753101,-6.75844911,2750.0,142.0,15.706666666666669,14.32
0.78,-4.54572804125,22.1875,-4.599541677916667,60.6,0.0,189.09750000000005,22.1203125,19.0,40.6,393.3,1964.985,2.27,9.6255,15.9376820984497,-3.96325914125,1828.05,103.0,17.07125,11.929
0.6257142857142857,-2.371257000357143,34.02857142857143,-3.044424120833334,0.0,0.0,72.42999999999999,29.910391156457138,5.0,27.700000000000003,154.67,934.4828571428573,2.0957142857142856,7.68,18289.29291574756,-1.9040644185714288,1115.0,102.0,26.605714285714285,11.871
1.1033333333333333,-2.78118800861,38.2,-2.78118800861,104.5,0.0,82.43666666666667,35.347857142833334,5.0,73.5,136.9,1121.5,1.356666666666667,9.523333333333332,27.109008959865204,-2.5384869366666667,1050.0,102.0,32.093333333333334,11.03
1.3266666666666669,-2.9043373366666665,22.433333333333334,-2.9043373366666665,10.6,0.0,247.4666666666667,24.291666666666664,44.4,20.33333333333333,324.43,2455.6666666666665,1.9366666666666668,9.393333333333333,10.019721645584102,-2.8643496966666664,1337.33,143.0,21.613333333333333,14.632
1.65,-6.603210318167999,14.66,-6.16958685028,5.1000000000000005,0.0,449.00200000000007,15.76516666666,72.0,7.82,507.8,3830.0,2.022,28.346,23.84261264548016,-6.026221437999999,2348.0,88.0,15.85,11.805
1.4733333333333334,-4.610642759999999,22.2,-5.311117835,3.1999999999999997,0.0,397.5933333333333,21.92333333333333,73.0,13.133333333333333,543.92,3783.666666666667,2.126666666666667,12.97,15.918619598289505,-4.545150816666666,2023.0,143.0,22.13666666666667,11.504
0.82,-6.2050263,21.8,-6.2050263,36.6,0.0,236.51,19.465,20.0,26.7,446.7,2319.0,2.09,14.095,13.3639064048474,-5.9200009,2183.0,118.0,16.59,14.65
1.4333333333333331,-3.6751448825,16.2,-3.6751448825,115.7,0.0,152.16666666666666,15.6845238095,5.0,61.43333333333334,297.0,1637.1666666666667,1.58,9.811666666666666,20.115945361191407,-3.4012809633333334,1560.0,102.0,12.823333333333334,18.211
1.645,-7.746915286250001,18.5,-7.746915286250001,119.7,0.0,351.25,20.3751190476,5.0,67.15,690.1,2785.25,1.895,24.27,10.211988836324398,-7.388178865,2750.0,102.0,16.17,14.32
1.6233333333333335,-5.236229561666667,14.6,-5.0811820575,7.7,0.0,363.1,14.548333333333332,115.0,10.833333333333334,377.5,3155.0,1.9433333333333327,23.96666666666667,11.7196919406535,-5.052214323333333,1728.0,114.0,13.16,15.934
1.254,-3.503911316,29.36,-3.24051314,9.6,0.0,175.428,29.77,13.0,15.12,300.5,2452.6,1.758,14.779999999999998,53.1393397427953,-3.397825416,1357.77,126.0,27.986,10.004
1.6,-7.306611366666667,18.6,-7.33309429,2.8000000000000007,0.0,511.5666666666666,19.883333333333333,73.0,9.133333333333333,543.92,4343.0,1.9533333333333327,22.33,19.1401734040225,-7.02883821,2237.0,132.0,20.276666666666667,11.504
1.6057142857142856,-4.477069636416286,16.6,-3.596129724971333,115.2,0.0,291.1714285714286,17.12254632887143,5.0,33.57142857142857,393.3,2480.4614285714288,2.17,14.933571428571426,13.5157355480775,-4.328275951428571,1828.05,102.0,15.54857142857143,18.759
0.74,-2.5926747444433333,40.766666666666666,-2.5926747444433333,67.8,0.0,142.55,38.575555555566666,2.4,47.06666666666666,324.43,1706.3333333333333,1.97,7.191666666666666,58.9008010665974,-2.39390331,1337.33,118.0,36.333333333333336,20.521
1.605,-8.92622064875,18.575000000000003,-7.7591197675,4.699999999999999,0.0,607.325,18.745,104.0,6.125,690.1,4556.0,1.6750000000000005,35.0525,2.014244736296,-8.795493745,2750.0,110.0,17.2875,14.32
1.595,-8.850722125,16.96666666666667,-8.893284271666667,2.7,0.0,514.8116666666667,16.488333333333333,94.0,7.166666666666667,590.5,4137.833333333333,1.625,24.18166666666667,9.6980688598914,-8.720544031666666,2607.0,134.0,16.406666666666666,13.13
1.3133333333333337,-3.386668272223333,21.96666666666667,-3.697305628335,9.499999999999998,0.0,167.08666666666667,21.465555555566667,57.0,15.733333333333333,250.63,2791.0,1.69,10.916666666666668,15.0338448054922,-3.308255073333333,1629.0,144.0,21.506666666666664,11.525
1.7757142857142858,-9.427126495358571,11.657142857142858,-8.90562930639,8.5,0.0,452.0628571428572,11.416071428571428,208.0,5.800000000000001,507.8,4786.142857142857,2.154285714285714,46.24714285714286,8.56096715871036,-8.67939745857143,3695.0,88.0,10.98857142857143,17.06
1.4666666666666668,-6.051732718333334,19.53333333333333,-6.051732718333334,4.3,0.0,378.16333333333336,19.626666666666665,80.0,7.966666666666667,495.39,3388.0,1.883333333333333,25.876666666666665,11.2838011078441,-5.78681332,2237.0,114.0,18.32,12.8
1.4325,-7.1531418375,20.15,-6.6888695983333335,17.400000000000002,0.0,474.25,19.89,70.5,10.775,590.5,3929.0,1.4525,16.715,6.6715187516816,-7.0615012450000005,2128.0,141.0,19.815,13.13
0.3966666666666666,-2.0702047025,20.25,-2.4423484475,1783.5,0.6666666666666666,78.04153333333333,14.611666666666668,21.0,1206.4666666666667,300.5,882.7533333333334,3.1366666666666667,3.86,18589.7786253967,-1.4803225016666666,1357.77,126.0,13.603333333333332,11.871
1.405,-2.0109334175,19.2,-2.0109334175,16.6,0.0,212.15,18.0975,62.0,22.5,324.43,2084.5,2.115,9.38,4.6329618393145005,-1.96239593,1337.33,143.0,18.19,16.908
0.62,-4.029131904375,26.35,-4.029131904375,48.0,0.0,150.185,29.5359375,19.0,46.0,290.37,1796.36,2.27,4.4355,0.1997605326066001,-3.448857295,505.08,103.0,20.425,14.632
0.4479999999999999,-2.9993557175,31.200000000000003,-3.8668855575,1791.6,0.6,105.14188,26.571,2.0,1099.88,446.7,979.128,2.878,4.891,18587.76366910762,-2.47700783,2183.0,134.0,25.388,14.65
1.2666666666666666,-5.215755913333333,31.066666666666663,-5.7649527,0.0,0.0,226.62,31.83,67.0,11.0,543.92,2937.666666666667,1.7999999999999998,17.796666666666667,2.6742597709809037,-5.015459023333333,2023.0,155.0,29.043333333333333,11.504
1.2666666666666666,-4.740615064446667,29.85555555555556,-5.268252265556667,5.200000000000001,0.0,262.18111111111114,29.32666666664445,34.0,10.422222222222224,495.39,2831.1111111111118,1.522222222222222,13.262444444444444,21.7579492714589,-4.589899621111111,2237.0,132.0,29.07555555555556,11.805
1.7833333333333334,-8.590808024446666,10.033333333333331,-9.547362959585,1.5,0.0,574.2333333333333,9.666666666666668,441.0,5.2,707.1,4805.0,1.9933333333333332,44.82666666666667,7.412566964328759,-7.34488019,3459.0,88.0,9.006666666666668,25.154
1.12,-1.3570519975000002,28.1,-1.3570519975000002,5.099999999999998,0.0,121.65,24.04,18.0,27.65,128.0,1324.5,1.455,7.364,28.5339882037566,-1.31230148,1092.0,140.0,23.97,12.188
1.67125,-9.17841813625,13.65,-8.242651063333334,6.3,0.0,658.05,13.76,7.0,4.3500000000000005,715.0,4517.625,1.99375,65.30125000000001,11.191288001321082,-7.4863228475,3823.0,77.0,13.39125,14.32
1.5699999999999998,-4.409214695,13.25,-4.409214695,4.699999999999999,0.0,346.9,12.74,124.0,14.15,393.3,3218.0,2.05,15.169999999999998,2.868444336663801,-4.36695009,1828.05,126.0,12.775,19.63
1.378,-6.215701645499999,19.98,-6.169160682499999,18.7,0.0,377.092,18.2405,7.0,10.14,715.0,3217.2,1.6880000000000002,33.057,16.184221203299877,-5.273285265999999,3823.0,77.0,18.228,12.8
0.6,-5.4258181610000005,17.4,-5.871835665,772.7,0.6,190.19254,12.364999999999998,80.0,473.24,690.1,1544.46,2.77,8.392,18575.12151853951,-4.0385111060000005,2750.0,64.0,11.274,14.32
1.11,-2.186867684443333,39.53333333333333,-2.186867684443333,66.6,0.0,69.72333333333333,38.2588888889,2.4,42.73333333333333,99.87,986.3333333333334,1.5633333333333337,10.995,54.267839227282906,-2.0172730100000003,1090.0,115.0,36.92,16.908
1.385,-4.901433135,25.525,-5.685503929999999,2.8000000000000007,0.0,174.825,27.08,67.0,10.3,495.39,2387.0,2.1075,21.49,16.4659136330416,-4.644932325,2237.0,132.0,23.8025,16.53
0.522,-5.032580594000001,22.7,-5.21643972,779.0,0.6,172.42654,17.437,7.0,472.7,715.0,1245.06,2.764,25.098000000000003,18583.37207677411,-2.785791366,3823.0,64.0,16.299999999999997,11.03
1.4566666666666666,-7.863084496666667,18.866666666666667,-6.8174770775,10.6,0.0,540.88,18.49,124.0,9.433333333333334,661.07,4317.333333333333,1.5,22.666666666666664,10.438769262540902,-7.730728666666666,2506.0,126.0,18.273333333333333,14.925
1.61,-6.489075995625,14.7,-6.803326470833333,13.4,0.0,437.015,14.404375000000002,11.0,13.2,737.0,3645.0,1.7825,19.27875,8.6692290413773,-6.427017095,3290.0,126.0,14.18,18.168
0.44,-3.1448111175,22.166666666666664,-2.6686083168750003,39.8,0.0,45.1,21.844583333333333,19.0,56.73333333333333,115.3,871.8133333333333,2.27,3.503333333333333,11.9608620598687,-2.3875566,692.68,103.0,15.133333333333333,17.964
0.5800000000000001,-4.6634236575,28.450000000000003,-4.632300908333333,768.2,0.5,106.01545,36.17625,1.8,417.95,349.5,1064.55,2.375,4.085,18580.41980151986,-3.5143973025,1811.0,64.0,35.855,16.18
1.29,-3.05067162,26.6,-2.862813393333333,27.6,0.0,217.76,26.478,13.0,17.240000000000002,359.0,2169.8,1.598,24.3352,49.7635979398927,-2.808345208,1687.0,110.0,24.226,10.004
1.54,-6.056934647,20.08,-5.868703236666667,5.6,0.0,421.67,21.0115,50.0,5.36,495.39,3603.8,1.892,31.96,23.8051363080556,-5.6839706240000005,2237.0,110.0,18.914,11.059
1.6155555555555556,-6.237685789444445,16.22222222222222,-6.339281762500001,5.6,0.0,419.61777777777775,17.41777777777778,162.0,5.088888888888889,495.39,3526.333333333333,2.068888888888889,39.71222222222222,6.290867905865301,-5.794443065555556,2237.0,110.0,14.31222222222222,16.345
1.5825,-5.941862613750001,18.775,-5.9129802583333335,7.4,0.0,421.175,18.17875,80.0,7.550000000000001,510.45,3618.0,1.955,27.165,9.648847411857398,-5.7310943825,2041.4,110.0,16.7375,12.8
1.38,-4.554151801666666,24.1,-4.554151801666666,12.6,0.0,325.51666666666665,26.093333333333334,50.0,14.4,393.3,3084.0000000000005,1.8,14.596666666666664,15.9376820984497,-4.469272056666666,1828.05,142.0,23.46,11.929
1.19,-3.09834681,28.15,-3.09834681,0.0,0.0,219.655,27.47,44.4,11.4,311.71,2443.0,1.255,9.075,9.8274312181801,-3.012178935,1586.0,160.0,27.755000000000003,12.095
1.0499999999999998,-2.41904206,38.333333333333336,-2.29516211,11.5,0.0,197.6233333333333,37.370000000000005,13.0,28.26666666666667,226.335,2277.6666666666665,1.4833333333333334,4.567333333333334,38.88662351430649,-2.4104441666666667,1000.0,155.0,37.48333333333333,10.004
0.53,-5.261668102,24.42,-5.5982522333333335,772.0,0.6,129.82654000000002,19.166,15.0,474.1,502.0,1292.66,2.634,8.276,18578.046154980875,-3.829791224,2430.0,64.0,17.868000000000002,11.03
1.3925,-2.1137715,16.025,-2.405028695,16.0,0.0,201.415,15.2375,78.3,23.375,324.43,1981.0,1.9425,9.4965,1.8699642150883005,-2.0546537475,1337.33,140.0,15.3125,17.964
0.472,-4.825093617,25.34,-4.842169045,774.8,0.6,161.87454,20.222,50.0,470.08,399.57,1548.86,2.504,2.612,18554.6665203706,-3.394196774,1193.0,64.0,19.386,11.059
1.235,-4.1151395366675,28.025,-4.2692319833350005,12.2,0.0,280.5375,32.647083333325,50.0,18.95,290.37,2899.5,1.7775,8.3025,4.173594648700298,-4.029875130000001,1747.0,155.0,26.7525,11.805
1.2866666666666668,-3.8907901233333337,32.7,-3.8907901233333337,13.7,0.0,312.5733333333333,34.17833333333333,15.0,17.766666666666666,510.45,2876.0,1.7299999999999998,12.251666666666669,39.96266726977221,-3.83266778,2041.4,139.0,31.07,11.03
1.3,-4.106879745,23.4,-4.106879745,24.5,0.0,280.96666666666664,23.11,64.4,15.733333333333334,393.3,2630.333333333333,1.6266666666666665,18.466,17.807529147717105,-3.925251303333333,1799.0,114.0,21.836666666666662,12.24
1.7433333333333336,-8.640402276666666,15.116666666666667,-8.201291183333334,235.2,0.0,421.4988,13.746458333333331,208.0,46.86666666666667,590.4,3530.8683333333333,2.2233333333333336,24.625833333333333,18581.557682177096,-7.912297666666666,2896.0,72.0,12.451666666666666,16.461
1.4533333333333334,-6.351040331666667,21.366666666666667,-6.351040331666667,16.1,0.0,448.2466666666667,23.29833333333333,50.0,13.233333333333334,661.07,3662.3333333333335,1.82,17.029999999999998,12.2683989935009,-6.253529233333333,2506.0,142.0,20.523333333333333,14.632
0.5285714285714286,-3.403229907857143,28.84285714285714,-2.9488666266666668,35.6,0.0,112.98714285714286,26.335,20.0,32.800000000000004,292.88,1593.4285714285716,2.0528571428571425,10.395714285714284,9.056042911218402,-3.0267227342857144,1770.0,118.0,23.09857142857143,11.929
1.4,-5.835345336666666,23.666666666666664,-5.835345336666666,10.7,0.0,352.3233333333334,25.29833333333333,50.0,15.433333333333334,393.3,3231.0,1.6866666666666663,11.58,22.017352199406403,-5.73843651,1799.0,125.0,22.73333333333333,12.24
1.61,-6.763511738333333,16.8,-6.763511738333333,8.100000000000001,0.0,366.6666666666667,16.891666666666666,39.0,12.033333333333331,690.1,3030.0,1.8966666666666665,23.973333333333336,10.782681295472898,-6.582474853333334,2750.0,115.0,15.84,14.32
1.5299999999999998,-8.459133823333334,19.366666666666667,-8.4157214575,6.1000000000000005,0.0,510.1666666666667,19.04,94.0,7.733333333333334,590.5,4166.0,1.4966666666666666,18.60333333333333,11.4885782996492,-8.406678033333334,2128.0,125.0,18.74333333333333,13.13
1.7,-5.47341680625,14.85,-5.47341680625,113.6,0.0,194.95,16.445119047600002,5.0,70.2,377.5,1869.75,2.05,18.009999999999998,17.2728373749361,-5.06108762,1728.0,102.0,12.245,18.168
0.5436363636363637,-5.4212908431818185,19.97272727272728,-5.975039958333333,773.6,0.6363636363636364,137.94693636363638,14.241363636363635,34.0,499.9636363636364,567.77,1195.5181818181818,2.956363636363636,9.175636363636364,18578.629292080102,-3.83189941,2607.0,64.0,12.631818181818184,16.687
1.3666666666666665,-3.5991364066666667,22.766666666666666,-3.5991364066666667,13.8,0.0,196.29,22.953333333333333,44.4,15.866666666666667,393.3,2153.0,1.8533333333333333,15.003333333333334,15.493037175225398,-3.4981996200000003,1828.05,142.0,21.48,15.035
1.635,-8.557421449166668,17.200000000000003,-7.0215213683333335,10.8,0.0,582.8166666666667,17.246666666666666,104.0,7.533333333333333,690.1,4404.5,1.7016666666666669,31.281666666666663,9.0750932749077,-8.452405925,2750.0,110.0,16.276666666666664,14.32
1.1575,-2.67674103375,21.65,-2.9456924083333336,43.4,0.0,195.2,19.12916666665,10.0,29.85,359.0,1941.5,1.2925,16.1725,3.2059153790138986,-2.536687695,1687.0,110.0,17.6275,15.035
1.522,-6.507161705,21.32,-7.228657505,8.4,0.0,436.9,21.58,73.0,5.04,563.58,3862.6,1.84,41.112,18.7171327461573,-6.039946710000001,2739.0,110.0,18.282,11.504
1.5757142857142856,-6.7574908010714285,18.15714285714286,-6.587868081250001,118.4,0.0,248.28571428571428,19.2101020408,5.0,59.34285714285714,425.2,2271.5,1.8185714285714285,16.03142857142857,10.5778046578351,-6.384883005714286,1941.0,102.0,15.691428571428572,13.58
1.39,-4.855279275,27.0,-4.855279275,4.6,0.0,327.4433333333333,26.185,34.0,10.533333333333331,510.45,3025.333333333333,1.846666666666667,17.727,20.122995575472203,-4.74746652,2041.4,139.0,25.22,11.929
1.8075,-8.983962276875001,10.725,-9.0291125525,5.4,0.0,620.3625,10.996250000000002,7.0,4.375,715.0,4550.625,2.33125,69.72500000000001,5.3234607533209815,-6.968883015,3823.0,77.0,11.61875,24.383
